id,label,left_id,left_title,left_manufacturer,left_price,right_id,right_title,right_manufacturer,right_price
6004,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,1163,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
6005,1,51,mastercook deluxe low carb,valusoft,14.99,2092,mastercook deluxe low carb edition,,17.9
6006,0,538,apple iwork '06 ( mac dvd ),apple,79.0,1504,ilife '06 mac apple ma166z/a,,47.8
6007,0,1306,emedia guitarpro 5 win/mac,emedia,59.99,878,emedia music corp my guitar,,24.81
6008,0,322,adobe premiere pro 2.0,adobe,849.0,3019,premiere pro cs3 mac,,808.15
6009,0,538,apple iwork '06 ( mac dvd ),apple,79.0,2852,. mac ( mac ) apple,,99.99
6010,0,209,ibm rational clearcase lt v. 6.0.0 media vol passport passport adva,ibm,,128,bt00nna ibm rational clearcase lt v. 6.0.0 media cd win hp-ux solaris en,,108.95
6011,0,589,quicken 2007 deluxe,intuit,59.95,1136,quicken ( r ) for mac 2007,,69.99
6012,0,350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,1146,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0
6013,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,3093,microsoft ( r ) windows vista ( tm ) home basic,,99.99
6014,0,535,microsoft windows live onecare 1.5 online pc care subscription [ 12 months ],microsoft,49.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99
6015,0,1349,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,369,adobe cs3 design premium upsell,,1639.99
6016,0,1310,ca antivirus 2007,computer associates,39.95,577,symantec norton anti-virus 2007 windows,,39.99
6017,1,603,apple aperture 1.5,apple,299.0,259,apple aperture v 1.5 photo editing,,299.99
6018,0,572,adobe dreamweaver cs3 upgrade,adobe,199.0,893,adobe cs3 design premium upgrade,,619.99
6019,1,1119,apple remote desktop 3 10 managed systems,apple,299.0,2189,apple remote desktop 3 desktop management software 10-client edition apple & mac software,,279.95
6020,0,1255,sony acid pro 5,sony,399.95,2772,sony acid music studio ( pc ),,69.99
6021,0,265,adobe indesign cs3 [ mac ],adobe,699.0,558,adobe cs3 design standard,,1243.99
6022,0,614,microsoft works suite 2006,microsoft,99.0,3204,microsoft ( r ) project 2002,,329.99
6023,0,972,i copy dvd 's 2,me-too-software,49.99,2123,i copy dvds 2 ultra edition,,29.9
6024,0,879,sony sound forge 9 boxed upgrade,sony media,232.05,1985,sonicwall gms 1000 upgrade,,63074.12
6025,0,29,family tree maker 11.2 collector 's edition,encore,109.95,659,abacus aircraft collectors second edition,,17.55
6026,0,1190,punch ! professional home design,punch ! software,89.99,2273,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
6027,0,554,instant immersion german deluxe 2.0,topics entertainment,39.99,179,topics entertainment instant play guitar deluxe v2 .0,,31.06
6028,0,212,diskeeper 2007 pro premier 10-lic pack,diskeeper corporation,1372.21,3134,quicken ( r ) premier 2007,,79.99
6029,0,333,adobe after effects 7.0 professional ( mac ),adobe,999.0,355,adobe cs3 after effects,,1025.99
6030,1,577,quicken 2007 home & business,intuit,89.95,2773,quicken home and business 2007 ( pc ) intuit,,89.99
6031,1,65,custom landdesigner 3d design 7.0,sierra on-line,,2125,custom land designer 3d 7.0,,12.9
6032,1,27,i copy dvds 2 professional edition,me-too-software,69.99,1447,i copydvds 2 professional edition,me-too-software,27.9
6033,0,1281,palo alto business plan pro 2007,palo-alto-software,99.95,523,nolo quicken legal business pro 2007,,67.94
6034,0,584,microsoft windows vista business full version [ dvd ],microsoft,299.95,375,microsoft windows xp home edition sp2 oem,,95.99
6035,0,950,apple logic pro 7.2 upgrade,apple,299.0,394,filemaker pro 8.5 advanced upgrade,,279.99
6036,0,1252,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,,2649,adobe photoshop cs3 ( mac os x v. 10.4.8 ),,649.0
6037,1,552,corel snapfire plus [ ignite photo fun ],corel,39.99,541,corel corporation corel snapfire plus,,37.2
6038,0,823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,3204,microsoft ( r ) project 2002,,329.99
6039,0,587,microsoft word 2007 version upgrade,microsoft,109.95,2837,microsoft money 2007 home and business ( pc ),,89.99
6040,0,1019,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,2920,punch software professional home design platinum version 10,,99.99
6041,0,578,microsoft office excel 2007,microsoft,229.95,1163,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
6042,0,30,adobe fireworks cs3 [ mac ],adobe,299.0,358,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
6043,0,784,axis & allies collector 's edition,encore,19.99,2075,encore software 11431 axis & allies collectors edition sb cs by hasbro,,17.97
6044,0,273,quickbooks credit card processing kit 3.0,intuit,39.95,3033,quickbooks pro 2007 3 user,,409.52
6045,0,29,family tree maker 11.2 collector 's edition,encore,109.95,1103,chatchecker family edition,,29.99
6046,0,350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,558,adobe cs3 design standard,,1243.99
6047,0,1023,aquarium 3 in 1 collection limited edition for win/mac,encore software,19.99,2628,aquarium 3-in-one limited edition ( win 95 98 me 2000 xp/mac 10.1 or higher ),,19.95
6048,0,1050,middle school advantage 2008,encore,39.99,2862,middle school success deluxe 2008 ( pc/mac ) topics,,49.99
6049,1,524,apple final cut express hd 3.5 ( mac ),apple computer,299.0,944,apple final cut express hd 3.5,,299.99
6050,0,837,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,430,adobe cs3 web standard upgrade,,413.99
6051,0,829,avid liquid vs 7 software,avid technology,888.75,3212,software,,621.99
6052,0,903,mavis beacon teaches typing 17 standard,encore software,19.99,277,broderbund mavis beacon teaches typing deluxe17,,36.99
6053,0,1074,family tree maker version 16 collectors edition sb cs,encore software,99.99,3139,family tree maker deluxe 11.2,,69.97
6054,0,577,quicken 2007 home & business,intuit,89.95,1138,quicken ( r ) 2004 deluxe,,59.99
6055,0,1351,learn to play keyboard ( jewel case ),alfred publishing,9.99,3108,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
6056,0,604,microsoft office small business 2007 full version,microsoft,449.95,1162,microsoft ( r ) access 2007,,109.99
6057,0,1336,delorme topo usa mapping software 6.0 east region,delorme,49.95,276,delorme mapping topo usa 6.0 west region,,43.36
6058,0,1196,individual small business advantage deluxe 2006,individual,49.99,2104,individual software pmm-bp6 business planmaker professional 2007 win 98 me 2000 xp,,33.97
6059,0,883,adobe creative suite cs3 production premium,adobe,1699.0,960,adobe cs3 web premium academic,,479.99
6060,0,467,sat act and psat 2007 platinum,topics entertainment,58.5,1201,ghostsurf ( tm ) 2007 platinum,,29.99
6061,0,547,microsoft outlook 2007,microsoft,109.95,2364,microsoft 059-03871 molpc word sa,,111.78
6062,0,731,instant immersion italian platinum,topics entertainment,129.99,3016,instant immers italian dlux 2 .,,36.11
6063,0,228,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,3109,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39
6064,0,974,sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,1195,pinnacle ( tm ) studio plus 10.5 titanium edition,,99.99
6065,0,522,microsoft visio standard 2007,microsoft,259.95,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95
6066,0,592,adobe after effects cs3 upgrade,adobe,299.0,367,adobe acrobat v8 .0 professional for mac upgrade,,145.99
6067,0,497,microsoft data analyzer 2002,microsoft,179.0,904,microsoft office 2004 standard,,369.99
6068,0,736,adobe creative suite cs3 production premium upgrade,adobe,799.0,1865,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87
6069,0,971,instant immersion ingles audio deluxe,topics entertainment,,3014,instant immers german dlux 2.0,,36.11
6070,0,138,sonicwall gms standard edition 10 node license,sonicwall,,3123,goldmine ( r ) standard edition 6.7,,199.99
6071,0,832,global software smart steps 2nd grade windows macintosh ),global software,,157,global marketing partners art text belight software,,43.29
6072,0,944,registry mechanic by encore software,encore software,46.52,2040,encore software 14111 jeopardy! deluxe,,17.97
6073,0,287,sibelius 5 professional edition,sibelius-software-ltd .,599.0,2199,adobe premiere pro 2.0 software professional editing software,,848.95
6074,0,204,cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,1812,firewall feature set complete package,,506.58
6075,0,1353,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,2851,instant immersion spanish 2.0 topics,,19.99
6076,0,580,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,1036,quickbooks ( r ) pro 2007 edition 3-user,,499.99
6077,0,1259,print shop 22 pro publisher deluxe,encore,99.99,1437,printshop 20 pro publisher,,34.9
6078,1,1355,weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,617,fogware publishing weekly reader ls mastering elementary & middle school math,,16.93
6079,0,541,microsoft onenote 2007,microsoft,99.95,3215,microsoft ( r ) money 2007 deluxe,,49.99
6080,0,653,3d home architect home design deluxe version 9,encore,29.99,2100,encore software 10634 3d home architect home v. 8 by,,33.97
6081,1,573,coreldraw graphics suite x3 upgrade,corel,179.0,2634,coreldraw graphics suite x3 upgrade ( win 98 me nt 2000 xp vista ),,179.0
6082,0,892,adobe premiere pro cs3,adobe,799.0,986,adobe photoshop cs3 for mac,,609.99
6083,0,981,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,1666,instant immersion italian audio ( audio book ),,19.95
6084,0,547,microsoft outlook 2007,microsoft,109.95,1207,microsoft ( r ) works suite 2006,,99.99
6085,0,1329,instant immersion translator deluxe 2.0,topics entertainment,49.99,3023,instant immers japanese dlx 2 .,,36.11
6086,0,1099,webroot spysweeper antispyware 3 user,webroot software,39.99,2813,webroot spy sweeper spanish edition ( pc ),,29.99
6087,0,981,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,3014,instant immers german dlux 2.0,,36.11
6088,1,1275,punch ! super home suite,punch ! software,49.99,2432,punch software punch ! super home suite,,49.95
6089,0,772,adobe illustrator cs3 [ mac ],adobe,599.0,326,adobe dreamweaver cs3,,415.99
6090,0,1273,adobe soundbooth cs3,adobe,199.0,428,adobe fireworks cs3,,309.99
6091,0,779,3d home architect landscape v. 8 by encore software,encore software,39.99,2765,punch software 41100 punch ! home design architectural series 18,punch software,118.99
6092,0,361,adobe creative suite cs3 web standard upsell,adobe,799.0,1213,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
6093,0,572,adobe dreamweaver cs3 upgrade,adobe,199.0,1213,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
6094,0,1258,punch ! home design architectura series 18,punch ! software,129.99,535,encore inc 3d home architect landscape designer v 8.0,,25.49
6095,0,1075,modeless liquid ledger personal finance software ( mac ),csdc,79.99,645,csdc liquid ledger personal finance modeless software,,71.01
6096,0,346,mcafee internet security suite 2007 3 users,mcafee,89.99,1439,data protection security suite 2005,,59.9
6097,0,139,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,99,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
6098,0,1238,sound forge audio studio 9,sony media,69.59,2614,sony creative software sound forge audio studio v. 8.0 complete product,,55.29
6099,0,712,spongebob squarepants typing 2008 win/mac,encore software,19.95,2343,encore software 12441 encore spongebob squarepants typing fun time management,,17.97
6100,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,1095,microsoft ( r ) frontpage 2002,,169.56
6101,0,431,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,286,microsoft windows xp home edition sp2 retail box,,199.99
6102,0,944,registry mechanic by encore software,encore software,46.52,2539,encore software 11770 risk ii win 95 98,,7.69
6103,0,1349,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,1865,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87
6104,0,516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,917,adobe cs3 design standard upsell,,934.99
6105,0,348,microsoft office & windows training,topics entertainment,29.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
6106,0,543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
6107,0,257,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,1962,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34
6108,0,827,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,2169,sibelius compass music composition teaching software music production software,sibelius-software-ltd .,119.95
6109,0,519,microsoft student with encarta premium 2008 dvd,microsoft,49.95,1163,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
6110,1,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,1652,microsoft 392-02322 ae frontpage 2003,,87.99
6111,0,548,quickbooks pro 2007 small business financial software,intuit,199.95,2333,make finale 2007 software music production software,,429.95
6112,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,1473,publisher 2007 upgrade microsoft 164-04052,,69.71
6113,0,1330,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,2503,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95
6114,0,888,microsoft oem 3pk xp home edition sp2 n09-01624 ),microsoft corporation,,2853,microsoft windows xp professional edition ( upgrade ),,199.99
6115,0,1166,cakewalk sonar 6 studio,cakewalk,369.0,2496,cakewalk sonar home studio 6 software music production software,,99.0
6116,1,1131,power production storyboard quick,power production,,2172,power production storyboard quick 5 software for mac and windows animation software,,299.0
6117,0,114,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,3092,quickbooks ( r ) pro 2007,,179.99
6118,0,616,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,1169,microsoft ( r ) windows vista ( tm ) home premium,,239.99
6119,0,735,adventure workshop preschool ( jewel case ),encore software,29.99,2073,encore software 12421 adventure workshop 8 1st-3rd,,17.97
6120,0,688,phase one capture one le,phase one,,2608,phase one capture-one pro dslr raw image editing software for macintosh & windows .,,399.95
6121,0,910,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,950,adobe cs3 master collection upsell from cs1,,2054.99
6122,0,575,millionaire sports edition ( jewel case ),disney interactive,9.99,3108,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
6123,0,1353,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,179,topics entertainment instant play guitar deluxe v2 .0,,31.06
6124,0,250,adobe after effects professional 7.0,adobe,999.0,168,adobe acrobat v8 .0 professional for mac upsell from std-pro,,145.99
6125,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,2766,avid liquid 7.0 professional video editing software for windows professional editing software,,439.95
6126,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,2848,microsoft onenote 2007 upgrade ( pc ),,79.95
6127,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,2377,adobe after effects cs3 professional software for mac effects software,,998.95
6128,0,508,acrobat professional 8 mac upsell standard-professional,adobe,273.0,1485,diskeeper 2007 professional,,46.95
6129,0,517,adobe photoshop cs3 [ mac ],adobe,649.0,2606,adobe photoshop cs3 extended software full version for macintosh,,969.0
6130,0,605,microsoft word 2004 ( mac ),microsoft,229.99,2137,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
6131,0,1241,quicken legal business pro 2007,nolo press,79.99,3134,quicken ( r ) premier 2007,,79.99
6132,0,548,quickbooks pro 2007 small business financial software,intuit,199.95,2530,intuit quickbooks premier professional services edition 2007 software win tax & finance software,,349.95
6133,0,1199,dreamweaver cs3 9 mac ed 1u,adobe-education-box,199.0,1564,adobe dreamweaver cs3 upgrade windows,,236.74
6134,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,1095,microsoft ( r ) frontpage 2002,,169.56
6135,0,554,instant immersion german deluxe 2.0,topics entertainment,39.99,845,topics entertainment instant immersion italian 2.0,,17.55
6136,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,1207,microsoft ( r ) works suite 2006,,99.99
6137,0,645,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,2959,microsoft windows vista business full version,,249.95
6138,0,465,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,324,adobe cs3 web premium,,1659.99
6139,1,358,perfect attorney premium,cosmi corporation,39.99,2838,perfect attorney premium ( pc ) cosmi,,29.99
6140,0,1272,punch ! home design architectural series 18,punch ! software,129.99,562,encore inc 3d home architect landscape design deluxe v 9.0,,25.49
6141,0,1130,adobe cs3 design premium macosx dvd,adobe,599.0,372,adobe premiere pro cs3 upgrade,,308.99
6142,0,1294,jumpstart 4th-6th grade v 2.0 b43,knowledge adventure,19.99,2864,jumpstart advanced 1st grade knowledge adventure,,19.99
6143,0,1113,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99.0,919,quark xpress 7 upgrade ( no returns ),,239.99
6144,0,1175,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199.0,2176,apple iwork '06 family pack software apple & mac software,,99.0
6145,0,615,adobe creative suite cs3 design standard upgrade,adobe,399.0,923,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
6146,1,1105,punch ! master landscape & home design,punch ! software,59.99,2490,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
6147,0,1251,adobe acrobat standard 8.0,adobe,449.99,367,adobe acrobat v8 .0 professional for mac upgrade,,145.99
6148,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,2766,avid liquid 7.0 professional video editing software for windows professional editing software,,439.95
6149,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,1007,microsoft academic microsoft office project 2003 professional,,176.99
6150,1,1143,crystal 3d impact ! pro 1.25 ( jewel case ),crystalgraphics,79.0,2196,crystal-graphics crystal 3d impact ! pro animation software,,99.95
6151,0,1008,norton internet security 2008 10 user,symantec,199.99,1762,norton internet security ( v3 .0 ) mac symantec 10069614-in,,83.43
6152,0,139,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,558,adobe cs3 design standard,,1243.99
6153,0,218,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,2419,windows vista business sp microsoft 66j-00063,,272.38
6154,0,137,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,129,910523-002 rumba as/400 edition v. 7.2 upgrade package 1 processor tier p50 c,,20069.43
6155,0,146,microsoft mappoint 2006 standard edition,microsoft,299.0,3148,ibm ( r ) viavoice ( r ) standard edition 10,,49.99
6156,0,1099,webroot spysweeper antispyware 3 user,webroot software,39.99,3082,webroot ( r ) spy sweeper ( tm ) 2006,,29.99
6157,0,614,microsoft works suite 2006,microsoft,99.0,2877,microsoft office outlook 2007,,109.95
6158,1,921,the little mermaid/beauty and the beast,yamaha,34.95,177,phillip keveren disney 's the little mermaid/beauty and the beast,,23.59
6159,0,557,adobe creative suite cs3 production premium,adobe,1699.0,531,adobe cs3 web premium upgrade,,517.99
6160,0,1345,jumpstart advanced preschool v2 .0,knowledge adventure,19.99,3221,jumpstart ( r ) advanced 1st grade,,19.99
6161,0,1078,3d home architect home v. 8 by encore software,encore software,39.99,2927,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
6162,0,228,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,2821,microsoft excel 2007 ( pc ),,229.95
6163,0,272,adobe audition 2.0,adobe,349.0,921,adobe cs3 production premium,,1749.99
6164,0,557,adobe creative suite cs3 production premium,adobe,1699.0,324,adobe cs3 web premium,,1659.99
6165,0,1330,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,3094,adobe ( r ) photoshop ( r ) cs windows full version,,590.92
6166,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,1514,microsoft windows vista home basic upgrade ( pc ),,99.99
6167,0,1287,punch ! 5 in 1 home design,punch ! software,39.99,1342,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
6168,1,1159,nero 7 ultra edition enhanced pc & home entrmnt soln,neso usa,99.99,2117,nero nero 7 ultra edition enhanced cd/dvd burning software for windows authoring software,,79.99
6169,0,892,adobe premiere pro cs3,adobe,799.0,911,adobe cs3 production premium academic,,569.99
6170,0,250,adobe after effects professional 7.0,adobe,999.0,2791,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
6171,0,452,adobe after effects cs3,adobe,999.0,1923,adobe software 22070152 after effects 6.5 pbupgrd,,507.0
6172,0,657,emedia guitar basics,emedia music,,1584,emedia essential bass guitar dvd,,16.95
6173,0,516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,176,adobe illustrator cs3 upgrade for mac,,206.99
6174,0,557,adobe creative suite cs3 production premium,adobe,1699.0,99,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
6175,0,90,emc retrospect 7.5 professional for windows upgrade,dantz,,937,emc insignia retrospect workgroup 6 upgrade,,162.99
6176,0,559,adobe dreamweaver cs3 [ mac ],adobe,399.0,358,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
6177,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,2257,microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95
6178,0,1272,punch ! home design architectural series 18,punch ! software,129.99,1044,punch software 41100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,,112.97
6179,0,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,2141,system mechanic 6 professional,,36.9
6180,0,1303,scrabble complete ( jewel case ),encore,9.99,3108,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
6181,1,599,instant immersion french deluxe 2.0,topics entertainment,49.99,2501,instant immers french dlx 2,,27.57
6182,0,578,microsoft office excel 2007,microsoft,229.95,3215,microsoft ( r ) money 2007 deluxe,,49.99
6183,0,1305,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,2853,microsoft windows xp professional edition ( upgrade ),,199.99
6184,0,1186,adobe creative suite cs3 web standard [ mac ],adobe,999.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
6185,1,1285,black & white platinum pack ( mac ),feral interactive,29.99,497,feral interactive limited black & white platinum pack,,27.37
6186,0,608,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,1612,total training for adobe creative suite 3 design premium,,279.95
6187,0,576,cluefinders 3rd grade adventures : mystery of mathra,the learning company,24.99,3041,cluefinders 3rd grade adventures : mystery of mathra,,10.95
6188,0,171,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft licenses,349.83,2816,microsoft word 2007 upgrade ( pc ),,109.95
6189,1,995,apple remote desktop 3 unlim managed systems,apple,499.0,2253,apple remote desktop 3 unlimited client edition mac apple & mac software,,498.95
6190,0,540,ulead videostudio 11 plus,corel,129.99,3111,studio plus version 11,pinnacle systems,90.99
6191,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,2867,microsoft onenote 2007 ( pc ),,99.95
6192,0,610,mavis beacon teaches typing deluxe 16,broderbund,39.99,2055,encore software 10076 mavis beacon typing 17 standardby broderbund,,17.97
6193,0,167,prosoft tunetech for ipod ( mac ),prosoft engineering,74.99,1500,prosoft 27100 tunetech for ipod by prosoft 0794038271005,,51.11
6194,1,1115,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,1427,punch software 85100 punch!master landscape pro v10 and home design,,59.97
6195,0,551,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,140,10759354 symantec backup exec 11d for windows small business server agent for windows sys,,260.63
6196,0,348,microsoft office & windows training,topics entertainment,29.99,2833,microsoft office accounting professional 2007 ( pc ),,229.95
6197,0,557,adobe creative suite cs3 production premium,adobe,1699.0,893,adobe cs3 design premium upgrade,,619.99
6198,1,1119,apple remote desktop 3 10 managed systems,apple,299.0,707,apple remote desktop 3 ( 10 managed systems ),,299.99
6199,0,389,instant immersion japanese 2.0,topics entertainment,19.99,2996,instant immersion 33 languages,topics entertainment,43.99
6200,0,777,varmint hunter ( jewel case ),encore,9.99,3119,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59
6201,0,1333,age of empires iii : the warchiefs expansion pack ( mac ),destineer,34.95,1177,the sims : hot date expansion pack,,19.87
6202,0,597,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,2112,adobe production premium cs3 software suite for windows professional editing software,,1698.95
6203,1,1023,aquarium 3 in 1 collection limited edition for win/mac,encore software,19.99,786,encore software 10123 aquarium 3-in-one limited edition ( eurpac ) win 95 98 me 2000 xp,,18.97
6204,0,1290,punch ! home design architectural series 4000 v10,punch ! software,199.99,1062,punch software 25100 punch ! master landscape and home design,punch software,45.99
6205,1,1008,norton internet security 2008 10 user,symantec,199.99,1534,norton internet security 2008 10 user,,199.99
6206,0,823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,3194,microsoft ( r ) project standard 2007,,349.95
6207,0,279,the printshop 20,broderbund,29.99,3180,the print shop ( r ) elements : labels logos & more,,19.99
6208,0,1076,the print shop 22 sb cs by the print shop,encore software,,3180,the print shop ( r ) elements : labels logos & more,,19.99
6209,0,1290,punch ! home design architectural series 4000 v10,punch ! software,199.99,2447,punch software 86100 prof home design platinum v10 sb win 98 me nt 2000 xp,,84.97
6210,0,613,math missions : the amazing arcade adventure grades 3-5,scholastic,19.99,3,math missions : the amazing arcade adventure ( grades 3-5 ),,12.95
6211,0,1198,quickbooks point-of-sale basic 6.0,intuit,799.95,1265,quickbooks ( r ),,199.99
6212,0,348,microsoft office & windows training,topics entertainment,29.99,2411,office mac 2004 microsoft 731-01002,,331.77
6213,0,30,adobe fireworks cs3 [ mac ],adobe,299.0,324,adobe cs3 web premium,,1659.99
6214,0,1022,panda internet security 2007 3-user,panda software,69.95,1190,mcafee internet security 7.0,,69.99
6215,0,229,vcomm system suite professional 7,avanquest,49.95,3089,systemsuite 6 ( tm ) professional mini,,49.99
6216,0,753,microsoft office & windows training professional,topics entertainment,49.95,1585,microsoft office and windows training ( win 98 me nt 2000 xp ),,29.95
6217,1,1312,sales skills 2.0 ages 10 +,victory multimedia,19.95,665,simply magazine sales skills,,3.1
6218,0,157,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,1950,1-57408-058-x suretrak project manager v. 3.0 complete package 1 user cd win,,436.71
6219,0,284,sibelius 5 educational edition,sibelius-software-ltd .,329.0,292,steinberg software halion symphonic orchestra educational edition,,545.51
6220,0,541,microsoft onenote 2007,microsoft,99.95,2137,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
6221,1,687,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95,249,grisoft avg anti-virus & anti-spyware,,32.29
6222,0,608,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,1213,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
6223,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
6224,1,1181,the logo creator ( mac ),laughing bird,39.99,894,laughingbird the logo creator,,34.99
6225,0,539,learning quickbooks 2007,intuit,39.95,1016,quickbooks ( r ) premier : contractor edition 2007,,399.99
6226,0,587,microsoft word 2007 version upgrade,microsoft,109.95,2867,microsoft onenote 2007 ( pc ),,99.95
6227,0,492,microsoft productivity pack for windows mobile,microsoft,29.99,2959,microsoft windows vista business full version,,249.95
6228,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,735,38039926 adobe fireworks cs3 complete package 1 user cd mac universal english,,322.08
6229,0,731,instant immersion italian platinum,topics entertainment,129.99,3009,instant immersion japanese 2.0,,22.43
